filename,timestamp,class_name,box_x0,bbox_y0,bbox_x1,bbox_y1,temp_mean_c,temp_max_c
IR_61033.jpg,2025/4/29 14:12,Machine,236,156,267,204,26.098381,30.380764
IR_61033.jpg,2025/4/29 14:12,Light,357,40,555,65,24.08385,30.225914
IR_61033.jpg,2025/4/29 14:12,Light,254,20,301,47,24.83141,27.995396
IR_61033.jpg,2025/4/29 14:12,Light,162,12,212,37,23.678308,25.304195
IR_61033.jpg,2025/4/29 14:12,Light,165,0,225,12,24.984589,27.785242
IR_61033.jpg,2025/4/29 14:12,Screen,264,273,402,377,23.243362,25.245594
IR_61033.jpg,2025/4/29 14:12,Window,67,57,111,118,25.680029,26.497545
IR_65255.jpg,2025/5/6 14:43,Person,473,230,570,465,29.965508,34.074482
IR_65255.jpg,2025/5/6 14:43,Person,234,222,435,480,28.801985,33.871838
IR_65255.jpg,2025/5/6 14:43,Person,0,181,41,444,27.59569,34.117664
IR_65255.jpg,2025/5/6 14:43,Person,28,122,115,340,27.448944,33.952133
IR_65255.jpg,2025/5/6 14:43,Machine,68,338,88,358,29.903976,31.214622
IR_65255.jpg,2025/5/6 14:43,Machine,520,211,538,232,23.265371,23.494205
IR_65255.jpg,2025/5/6 14:43,Machine,404,189,437,236,27.005196,34.199997
IR_65255.jpg,2025/5/6 14:43,Machine,339,149,355,166,24.55354,29.225338
IR_65255.jpg,2025/5/6 14:43,Machine,252,115,273,139,26.210888,30.09853
IR_65255.jpg,2025/5/6 14:43,Light,359,40,556,65,24.11565,33.132526
IR_65255.jpg,2025/5/6 14:43,Light,256,21,292,43,25.557135,29.63683
IR_65255.jpg,2025/5/6 14:43,Light,164,13,209,37,24.174446,25.508118
IR_65255.jpg,2025/5/6 14:43,Light,170,0,227,12,25.971102,28.94753
IR_65255.jpg,2025/5/6 14:43,Screen,274,276,343,322,29.442875,31.718182
IR_65255.jpg,2025/5/6 14:43,Window,68,57,108,136,27.214567,30.345592
IR_63624.jpg,2025/5/2 11:44,Machine,463,299,483,317,22.091362,25.74361
IR_63624.jpg,2025/5/2 11:44,Machine,556,262,570,284,24.154268,26.329573
IR_63624.jpg,2025/5/2 11:44,Machine,464,255,492,281,22.112438,25.893404
IR_63624.jpg,2025/5/2 11:44,Machine,410,249,440,276,21.57884,24.118181
IR_63624.jpg,2025/5/2 11:44,Machine,419,213,434,228,22.490364,26.147707
IR_63624.jpg,2025/5/2 11:44,Machine,419,177,453,204,23.459764,23.87335
IR_63624.jpg,2025/5/2 11:44,Machine,46,175,71,253,21.617247,22.077555
IR_63624.jpg,2025/5/2 11:44,Machine,186,109,208,142,22.824575,24.48029
IR_63624.jpg,2025/5/2 11:44,Light,442,40,556,64,23.258854,26.120707
IR_63624.jpg,2025/5/2 11:44,Light,358,40,441,64,22.1417,26.330807
IR_63624.jpg,2025/5/2 11:44,Light,253,20,299,45,23.60607,25.583275
IR_63624.jpg,2025/5/2 11:44,Light,163,13,212,37,22.552998,24.206879
IR_63624.jpg,2025/5/2 11:44,Light,168,0,225,12,23.715551,26.055374
IR_63624.jpg,2025/5/2 11:44,Screen,272,274,404,369,24.531694,25.544113
IR_63624.jpg,2025/5/2 11:44,Window,68,57,111,142,25.403393,26.349674
IR_65241.jpg,2025/5/6 14:36,Person,269,223,570,480,28.654072,33.2464
IR_65241.jpg,2025/5/6 14:36,Person,73,113,143,329,27.105867,33.4
IR_65241.jpg,2025/5/6 14:36,Person,0,111,45,352,27.12407,33.376213
IR_65241.jpg,2025/5/6 14:36,Machine,48,205,78,262,26.237375,30.534504
IR_65241.jpg,2025/5/6 14:36,Machine,404,190,439,239,27.627857,33.356964
IR_65241.jpg,2025/5/6 14:36,Machine,247,166,266,193,26.52648,28.155525
IR_65241.jpg,2025/5/6 14:36,Machine,339,150,354,165,24.444357,27.820726
IR_65241.jpg,2025/5/6 14:36,Machine,252,114,274,140,25.760496,30.500423
IR_65241.jpg,2025/5/6 14:36,Light,359,40,557,65,23.925848,32.45215
IR_65241.jpg,2025/5/6 14:36,Light,256,21,292,43,25.14837,28.70377
IR_65241.jpg,2025/5/6 14:36,Light,164,13,209,36,23.834726,25.129196
IR_65241.jpg,2025/5/6 14:36,Light,169,0,227,12,25.547699,28.142569
IR_65241.jpg,2025/5/6 14:36,Screen,275,275,336,315,30.244196,31.626354
IR_65241.jpg,2025/5/6 14:36,Window,68,57,110,131,26.502201,27.969574
IR_63630.jpg,2025/5/2 11:47,Machine,463,298,484,317,21.845045,25.34729
IR_63630.jpg,2025/5/2 11:47,Machine,492,295,511,313,21.795588,23.621107
IR_63630.jpg,2025/5/2 11:47,Machine,465,255,492,281,21.927298,25.87881
IR_63630.jpg,2025/5/2 11:47,Machine,407,248,441,276,21.338974,24.436417
IR_63630.jpg,2025/5/2 11:47,Machine,418,212,434,228,22.513344,26.13307
IR_63630.jpg,2025/5/2 11:47,Machine,419,177,457,205,23.235058,23.914478
IR_63630.jpg,2025/5/2 11:47,Machine,46,175,71,253,21.472218,21.954361
IR_63630.jpg,2025/5/2 11:47,Machine,186,110,208,142,22.740551,24.259342
IR_63630.jpg,2025/5/2 11:47,Light,443,40,556,64,23.16875,26.060062
IR_63630.jpg,2025/5/2 11:47,Light,358,40,438,64,22.04476,26.240034
IR_63630.jpg,2025/5/2 11:47,Light,253,20,300,46,23.475588,26.03113
IR_63630.jpg,2025/5/2 11:47,Light,163,13,211,37,22.450785,24.266773
IR_63630.jpg,2025/5/2 11:47,Light,168,0,225,13,23.648691,26.106552
IR_63630.jpg,2025/5/2 11:47,Screen,272,274,404,368,24.095463,25.266277
IR_63630.jpg,2025/5/2 11:47,Window,68,57,111,142,25.28904,26.267555
IR_60339.jpg,2025/4/29 08:04,Person,72,192,228,480,27.44178,32.969467
IR_60339.jpg,2025/4/29 08:04,Machine,463,293,516,319,22.134476,28.163017
IR_60339.jpg,2025/4/29 08:04,Machine,406,286,421,302,22.402418,23.240501
IR_60339.jpg,2025/4/29 08:04,Machine,467,255,495,280,23.131302,27.33447
IR_60339.jpg,2025/4/29 08:04,Machine,401,241,450,277,22.219952,24.568514
IR_60339.jpg,2025/4/29 08:04,Machine,452,215,473,238,23.161577,25.299107
IR_60339.jpg,2025/4/29 08:04,Machine,417,210,440,232,23.309147,32.80617
IR_60339.jpg,2025/4/29 08:04,Machine,45,176,72,275,23.005306,23.593933
IR_60339.jpg,2025/4/29 08:04,Machine,415,174,463,206,24.33776,25.54502
IR_60339.jpg,2025/4/29 08:04,Machine,369,125,385,139,23.249542,25.39336
IR_60339.jpg,2025/4/29 08:04,Machine,193,110,210,136,25.53978,27.710888
IR_60339.jpg,2025/4/29 08:04,Machine,148,92,182,135,25.512672,27.383411
IR_60339.jpg,2025/4/29 08:04,Light,445,40,555,64,24.146189,27.232704
IR_60339.jpg,2025/4/29 08:04,Light,358,39,442,64,22.85105,28.912037
IR_60339.jpg,2025/4/29 08:04,Light,257,20,295,42,24.40233,26.21497
IR_60339.jpg,2025/4/29 08:04,Light,165,13,212,37,23.371029,24.911186
IR_60339.jpg,2025/4/29 08:04,Light,170,0,229,13,24.136234,26.6478
IR_60339.jpg,2025/4/29 08:04,Screen,265,272,404,375,25.386889,27.781239
IR_60339.jpg,2025/4/29 08:04,Screen,56,108,97,167,25.95039,32.11785
IR_60339.jpg,2025/4/29 08:04,Window,69,56,108,127,31.41564,33.227074
IR_61027.jpg,2025/4/29 14:09,Person,289,115,364,282,25.769789,30.183918
IR_61027.jpg,2025/4/29 14:09,Person,0,87,83,303,26.258848,30.11779
IR_61027.jpg,2025/4/29 14:09,Person,118,81,211,220,25.679747,30.170128
IR_61027.jpg,2025/4/29 14:09,Machine,462,300,484,318,23.3712,28.934395
IR_61027.jpg,2025/4/29 14:09,Machine,491,296,509,315,22.800505,25.010807
IR_61027.jpg,2025/4/29 14:09,Machine,428,257,490,294,23.120485,29.234062
IR_61027.jpg,2025/4/29 14:09,Machine,451,219,470,238,23.11696,24.814621
IR_61027.jpg,2025/4/29 14:09,Machine,412,178,453,208,24.032812,25.107225
IR_61027.jpg,2025/4/29 14:09,Machine,238,129,269,195,23.428509,24.042421
IR_61027.jpg,2025/4/29 14:09,Light,358,39,556,65,24.02033,29.871918
IR_61027.jpg,2025/4/29 14:09,Light,254,20,303,48,24.514015,27.09063
IR_61027.jpg,2025/4/29 14:09,Light,165,14,212,37,23.764317,25.650148
IR_61027.jpg,2025/4/29 14:09,Light,169,0,225,12,25.009245,27.75158
IR_61027.jpg,2025/4/29 14:09,Screen,266,273,402,377,23.252428,26.283228
IR_61027.jpg,2025/4/29 14:09,Window,67,57,112,116,25.5173,26.330208
IR_61741.jpg,2025/4/30 10:24,Person,219,272,429,480,27.353443,31.153511
IR_61741.jpg,2025/4/30 10:24,Person,0,139,68,308,26.652075,31.114336
IR_61741.jpg,2025/4/30 10:24,Person,128,83,210,218,26.582945,31.091087
IR_61741.jpg,2025/4/30 10:24,Machine,463,300,483,317,22.998928,26.254488
IR_61741.jpg,2025/4/30 10:24,Machine,491,295,509,314,23.464075,25.605007
IR_61741.jpg,2025/4/30 10:24,Machine,552,272,570,292,23.504986,25.484566
IR_61741.jpg,2025/4/30 10:24,Machine,466,256,491,280,23.759966,27.186798
IR_61741.jpg,2025/4/30 10:24,Machine,418,211,434,227,24.31582,28.747932
IR_61741.jpg,2025/4/30 10:24,Machine,0,200,17,224,26.558754,28.629833
IR_61741.jpg,2025/4/30 10:24,Machine,338,151,353,165,23.888369,26.174814
IR_61741.jpg,2025/4/30 10:24,Light,357,39,554,65,24.270576,30.28285
IR_61741.jpg,2025/4/30 10:24,Light,254,20,295,44,24.689146,27.207932
IR_61741.jpg,2025/4/30 10:24,Light,166,14,210,36,24.132654,25.374426
IR_61741.jpg,2025/4/30 10:24,Light,170,0,228,12,25.12361,27.504955
IR_61741.jpg,2025/4/30 10:24,Screen,343,332,389,375,25.83775,27.121458
IR_61741.jpg,2025/4/30 10:24,Window,68,56,107,132,29.625378,31.106256
IR_61999.jpg,2025/4/30 12:33,Person,0,133,75,319,25.323505,29.233402
IR_61999.jpg,2025/4/30 12:33,Person,152,100,201,204,25.095507,29.173813
IR_61999.jpg,2025/4/30 12:33,Machine,462,299,485,318,22.649254,27.089777
IR_61999.jpg,2025/4/30 12:33,Machine,492,296,509,313,23.0115,26.05937
IR_61999.jpg,2025/4/30 12:33,Machine,401,242,447,275,22.35888,24.77126
IR_61999.jpg,2025/4/30 12:33,Machine,463,221,517,280,22.647127,27.722815
IR_61999.jpg,2025/4/30 12:33,Machine,417,211,434,230,23.140062,28.784485
IR_61999.jpg,2025/4/30 12:33,Machine,0,198,17,220,26.575058,28.55532
IR_61999.jpg,2025/4/30 12:33,Machine,413,175,460,210,23.633102,25.017982
IR_61999.jpg,2025/4/30 12:33,Machine,337,151,353,165,23.31445,26.177944
IR_61999.jpg,2025/4/30 12:33,Machine,191,109,208,143,23.710075,24.519892
IR_61999.jpg,2025/4/30 12:33,Light,358,39,556,65,23.4628,28.983458
IR_61999.jpg,2025/4/30 12:33,Light,253,20,302,46,24.094198,27.274853
IR_61999.jpg,2025/4/30 12:33,Light,163,13,213,38,23.163382,24.732567
IR_61999.jpg,2025/4/30 12:33,Light,167,0,227,12,24.404615,27.304802
IR_61999.jpg,2025/4/30 12:33,Screen,271,274,404,370,23.13101,24.825733
IR_61999.jpg,2025/4/30 12:33,Window,68,57,111,134,25.190874,27.74889
IR_64639.jpg,2025/5/6 09:35,Person,277,170,370,285,29.052608,34.000984
IR_64639.jpg,2025/5/6 09:35,Machine,545,383,568,411,25.34461,26.04461
IR_64639.jpg,2025/5/6 09:35,Machine,460,293,512,319,22.672522,28.10421
IR_64639.jpg,2025/5/6 09:35,Machine,465,255,510,296,23.104832,28.552145
IR_64639.jpg,2025/5/6 09:35,Machine,399,232,462,280,22.898071,26.365742
IR_64639.jpg,2025/5/6 09:35,Machine,414,206,449,231,24.770777,33.63909
IR_64639.jpg,2025/5/6 09:35,Machine,240,192,262,214,24.129194,24.48632
IR_64639.jpg,2025/5/6 09:35,Machine,45,182,73,271,23.720839,24.77804
IR_64639.jpg,2025/5/6 09:35,Machine,421,179,452,204,26.025763,26.663109
IR_64639.jpg,2025/5/6 09:35,Machine,337,151,355,167,24.248732,29.956596
IR_64639.jpg,2025/5/6 09:35,Machine,153,150,176,182,27.211525,28.796696
IR_64639.jpg,2025/5/6 09:35,Machine,365,124,385,141,23.907042,28.121702
IR_64639.jpg,2025/5/6 09:35,Machine,186,110,209,142,26.179647,27.780867
IR_64639.jpg,2025/5/6 09:35,Machine,151,95,184,148,26.152578,27.308304
IR_64639.jpg,2025/5/6 09:35,Light,359,39,554,66,24.49208,31.66571
IR_64639.jpg,2025/5/6 09:35,Light,255,20,292,42,25.515955,29.146399
IR_64639.jpg,2025/5/6 09:35,Light,166,14,209,36,24.118877,26.01146
IR_64639.jpg,2025/5/6 09:35,Light,172,0,228,13,25.284576,28.500061
IR_64639.jpg,2025/5/6 09:35,Screen,265,271,404,373,25.525347,28.878748
IR_64639.jpg,2025/5/6 09:35,Screen,54,110,94,165,28.012505,33.90165
IR_64639.jpg,2025/5/6 09:35,Window,69,56,107,128,33.22385,34.91739
IR_63156.jpg,2025/5/1 15:26,Machine,460,297,483,318,21.700758,25.326736
IR_63156.jpg,2025/5/1 15:26,Machine,492,296,508,312,22.162848,24.130936
IR_63156.jpg,2025/5/1 15:26,Machine,467,256,491,280,22.052193,25.389006
IR_63156.jpg,2025/5/1 15:26,Machine,411,249,438,271,21.608953,23.312132
IR_63156.jpg,2025/5/1 15:26,Machine,417,212,435,231,22.336777,25.507685
IR_63156.jpg,2025/5/1 15:26,Machine,452,206,507,247,23.750172,25.587822
IR_63156.jpg,2025/5/1 15:26,Machine,417,176,452,205,23.206087,23.820494
IR_63156.jpg,2025/5/1 15:26,Machine,48,173,70,235,21.113987,21.5744
IR_63156.jpg,2025/5/1 15:26,Machine,151,153,183,186,23.13413,24.665989
IR_63156.jpg,2025/5/1 15:26,Machine,339,152,355,168,22.058239,22.648525
IR_63156.jpg,2025/5/1 15:26,Machine,184,108,209,146,22.784763,24.006714
IR_63156.jpg,2025/5/1 15:26,Light,358,40,556,65,22.740723,25.581242
IR_63156.jpg,2025/5/1 15:26,Light,255,23,301,47,23.4849,25.475029
IR_63156.jpg,2025/5/1 15:26,Light,165,14,214,38,22.48214,24.412638
IR_63156.jpg,2025/5/1 15:26,Light,169,0,224,12,23.72638,25.524952
IR_63156.jpg,2025/5/1 15:26,Screen,271,275,404,367,22.420864,24.015614
IR_63156.jpg,2025/5/1 15:26,Window,67,57,112,142,23.894379,25.189426
IR_62248.jpg,2025/4/30 14:37,Machine,462,299,483,318,21.880701,25.0845
IR_62248.jpg,2025/4/30 14:37,Machine,465,256,491,281,21.989115,25.15826
IR_62248.jpg,2025/4/30 14:37,Machine,402,243,446,272,21.81087,23.90578
IR_62248.jpg,2025/4/30 14:37,Machine,546,230,570,252,24.184914,25.256737
IR_62248.jpg,2025/4/30 14:37,Machine,415,210,437,232,21.86271,25.259083
IR_62248.jpg,2025/4/30 14:37,Machine,418,178,458,207,22.877953,23.878292
IR_62248.jpg,2025/4/30 14:37,Machine,47,172,69,250,21.452303,21.765959
IR_62248.jpg,2025/4/30 14:37,Machine,148,150,184,185,22.80866,25.016632
IR_62248.jpg,2025/4/30 14:37,Machine,184,107,209,145,22.625322,23.979849
IR_62248.jpg,2025/4/30 14:37,Light,357,40,556,65,22.642178,25.256433
IR_62248.jpg,2025/4/30 14:37,Light,252,22,303,48,23.070107,25.15996
IR_62248.jpg,2025/4/30 14:37,Light,165,14,213,38,22.341654,24.56785
IR_62248.jpg,2025/4/30 14:37,Light,169,0,224,12,23.642408,25.168959
IR_62248.jpg,2025/4/30 14:37,Screen,272,276,403,370,22.254839,23.909962
IR_62248.jpg,2025/4/30 14:37,Window,66,58,113,142,22.856972,24.571453
IR_65527.jpg,2025/5/7 08:38,Machine,494,297,509,312,21.624096,23.1707
IR_65527.jpg,2025/5/7 08:38,Machine,557,291,570,318,23.146833,24.644588
IR_65527.jpg,2025/5/7 08:38,Machine,461,254,494,318,21.190712,25.167542
IR_65527.jpg,2025/5/7 08:38,Machine,401,243,445,271,21.07413,22.890182
IR_65527.jpg,2025/5/7 08:38,Machine,417,207,443,230,21.835093,25.322344
IR_65527.jpg,2025/5/7 08:38,Machine,45,174,70,265,21.030792,21.386147
IR_65527.jpg,2025/5/7 08:38,Machine,184,170,204,191,21.899324,22.444918
IR_65527.jpg,2025/5/7 08:38,Machine,252,115,273,150,22.026234,23.70246
IR_65527.jpg,2025/5/7 08:38,Light,458,41,556,64,22.034874,25.164827
IR_65527.jpg,2025/5/7 08:38,Light,356,40,440,64,21.073063,25.277262
IR_65527.jpg,2025/5/7 08:38,Light,255,20,293,43,22.149931,23.945538
IR_65527.jpg,2025/5/7 08:38,Light,164,13,209,36,21.481709,22.771936
IR_65527.jpg,2025/5/7 08:38,Light,170,0,230,12,22.52315,25.039246
IR_65527.jpg,2025/5/7 08:38,Screen,269,274,404,369,24.2644,25.314621
IR_65527.jpg,2025/5/7 08:38,Window,68,57,109,137,22.737347,23.858559
IR_66006.jpg,2025/5/7 12:37,Machine,494,296,509,312,21.763168,23.38789
IR_66006.jpg,2025/5/7 12:37,Machine,465,254,494,281,21.40069,25.019459
IR_66006.jpg,2025/5/7 12:37,Machine,405,247,442,268,21.569569,24.05662
IR_66006.jpg,2025/5/7 12:37,Machine,472,209,513,242,21.920202,23.501982
IR_66006.jpg,2025/5/7 12:37,Machine,46,185,71,254,20.93325,21.168835
IR_66006.jpg,2025/5/7 12:37,Machine,404,179,446,246,23.091112,25.184063
IR_66006.jpg,2025/5/7 12:37,Machine,338,151,355,168,21.610308,24.912449
IR_66006.jpg,2025/5/7 12:37,Light,443,40,556,64,22.347483,25.11611
IR_66006.jpg,2025/5/7 12:37,Light,358,40,441,64,21.309175,25.2
IR_66006.jpg,2025/5/7 12:37,Light,255,20,293,44,22.55338,24.53448
IR_66006.jpg,2025/5/7 12:37,Light,164,13,209,37,21.627777,22.901693
IR_66006.jpg,2025/5/7 12:37,Light,169,0,229,14,22.738955,25.071207
IR_66006.jpg,2025/5/7 12:37,Screen,268,274,404,365,22.755768,25.08908
IR_66006.jpg,2025/5/7 12:37,Window,67,56,107,138,23.560354,25.02058
IR_61769.jpg,2025/4/30 10:38,Person,0,132,57,318,25.765507,28.845825
IR_61769.jpg,2025/4/30 10:38,Machine,464,300,483,316,22.918493,26.234875
IR_61769.jpg,2025/4/30 10:38,Machine,493,296,509,313,22.924412,24.806198
IR_61769.jpg,2025/4/30 10:38,Machine,465,257,491,281,23.224926,27.102203
IR_61769.jpg,2025/4/30 10:38,Machine,493,221,524,276,23.616524,24.981998
IR_61769.jpg,2025/4/30 10:38,Machine,421,182,455,206,24.062496,24.892197
IR_61769.jpg,2025/4/30 10:38,Machine,335,148,355,167,22.64696,26.86223
IR_61769.jpg,2025/4/30 10:38,Machine,164,109,182,128,23.671993,23.85112
IR_61769.jpg,2025/4/30 10:38,Machine,186,106,209,142,23.669315,25.099224
IR_61769.jpg,2025/4/30 10:38,Light,358,40,556,65,23.502306,28.678507
IR_61769.jpg,2025/4/30 10:38,Light,254,20,293,44,24.320312,27.388275
IR_61769.jpg,2025/4/30 10:38,Light,164,13,212,37,23.281136,24.93433
IR_61769.jpg,2025/4/30 10:38,Light,169,0,231,12,24.321095,27.25035
IR_61769.jpg,2025/4/30 10:38,Screen,267,274,404,378,25.323214,27.089012
IR_61769.jpg,2025/4/30 10:38,Window,68,57,110,133,26.635775,28.158775
IR_60477.jpg,2025/4/29 09:34,Machine,460,294,512,318,23.975826,29.562916
IR_60477.jpg,2025/4/29 09:34,Machine,404,287,418,302,24.3389,25.148281
IR_60477.jpg,2025/4/29 09:34,Machine,466,256,495,280,25.303154,29.937378
IR_60477.jpg,2025/4/29 09:34,Machine,399,241,449,277,24.412207,27.527107
IR_60477.jpg,2025/4/29 09:34,Machine,449,217,471,239,25.484901,28.131798
IR_60477.jpg,2025/4/29 09:34,Machine,415,209,435,231,25.864407,34.92335
IR_60477.jpg,2025/4/29 09:34,Machine,44,180,73,271,24.939413,26.00947
IR_60477.jpg,2025/4/29 09:34,Machine,413,176,462,208,27.028702,28.814667
IR_60477.jpg,2025/4/29 09:34,Machine,237,152,267,209,26.979523,28.487354
IR_60477.jpg,2025/4/29 09:34,Machine,187,111,208,145,27.960955,30.826855
IR_60477.jpg,2025/4/29 09:34,Machine,149,105,182,135,28.36116,29.171436
IR_60477.jpg,2025/4/29 09:34,Light,358,39,554,64,26.411327,34.67537
IR_60477.jpg,2025/4/29 09:34,Light,255,20,290,42,27.883348,30.274376
IR_60477.jpg,2025/4/29 09:34,Light,164,13,213,37,26.133865,28.637274
IR_60477.jpg,2025/4/29 09:34,Light,172,0,228,13,27.156414,30.168346
IR_60477.jpg,2025/4/29 09:34,Screen,265,271,403,375,26.71032,29.389965
IR_60477.jpg,2025/4/29 09:34,Screen,55,114,88,164,29.319414,32.347374
IR_60477.jpg,2025/4/29 09:34,Window,67,56,106,130,34.755093,36.52257
IR_64611.jpg,2025/5/6 09:21,Person,244,269,416,480,29.456993,34.235325
IR_64611.jpg,2025/5/6 09:21,Machine,543,376,570,418,24.987104,26.013288
IR_64611.jpg,2025/5/6 09:21,Machine,460,255,512,319,22.758987,28.718704
IR_64611.jpg,2025/5/6 09:21,Machine,399,231,463,280,22.80484,26.155025
IR_64611.jpg,2025/5/6 09:21,Machine,414,206,450,230,24.678186,33.828323
IR_64611.jpg,2025/5/6 09:21,Machine,432,188,449,202,25.85577,26.375954
IR_64611.jpg,2025/5/6 09:21,Machine,45,182,73,271,23.711346,24.496222
IR_64611.jpg,2025/5/6 09:21,Machine,237,156,268,214,24.561518,25.371836
IR_64611.jpg,2025/5/6 09:21,Machine,150,96,210,149,25.731178,29.817444
IR_64611.jpg,2025/5/6 09:21,Light,358,39,554,64,24.374031,30.696732
IR_64611.jpg,2025/5/6 09:21,Light,256,20,291,42,25.351192,28.527672
IR_64611.jpg,2025/5/6 09:21,Light,166,13,209,36,24.11053,25.841997
IR_64611.jpg,2025/5/6 09:21,Light,173,0,228,13,25.204447,27.862629
IR_64611.jpg,2025/5/6 09:21,Screen,351,286,404,370,25.447798,27.134773
IR_64611.jpg,2025/5/6 09:21,Screen,263,272,326,363,26.443754,28.932907
